id,skill_area,type,difficulty,question_text,image_url,options,correct_answer,explanation,marks
Q0627,pattern_recognition,visual_sequence,easy,Sample question 627 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_627.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 627.,4
Q0628,critical_thinking,case_study,medium,Sample question 628 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_628.png,,subjective,Sample explanation for question 628.,6
Q0629,critical_thinking,case_study,easy,Sample question 629 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_629.png,,subjective,Sample explanation for question 629.,4
Q0630,statistics,quiz,easy,Sample question 630 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 630.,4
Q0631,data_interpretation,quiz,medium,Sample question 631 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_631.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 631.,6
Q0632,pattern_recognition,visual_sequence,easy,Sample question 632 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_632.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 632.,4
Q0633,critical_thinking,case_study,medium,Sample question 633 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_633.png,,subjective,Sample explanation for question 633.,6
Q0634,pattern_recognition,visual_sequence,easy,Sample question 634 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_634.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 634.,4
Q0635,critical_thinking,case_study,easy,Sample question 635 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_635.png,,subjective,Sample explanation for question 635.,4
Q0636,critical_thinking,case_study,easy,Sample question 636 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_636.png,,subjective,Sample explanation for question 636.,4
Q0637,pattern_recognition,visual_sequence,medium,Sample question 637 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_637.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 637.,6
Q0638,statistics,quiz,medium,Sample question 638 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 638.,6
Q0639,statistics,quiz,medium,Sample question 639 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 639.,6
Q0640,data_interpretation,quiz,hard,Sample question 640 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_640.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 640.,10
Q0641,critical_thinking,case_study,medium,Sample question 641 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_641.png,,subjective,Sample explanation for question 641.,6
Q0642,data_interpretation,quiz,hard,Sample question 642 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_642.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 642.,10
Q0643,statistics,quiz,easy,Sample question 643 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 643.,4
Q0644,data_interpretation,quiz,easy,Sample question 644 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_644.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 644.,4
Q0645,pattern_recognition,visual_sequence,hard,Sample question 645 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_645.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 645.,10
Q0646,critical_thinking,case_study,medium,Sample question 646 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_646.png,,subjective,Sample explanation for question 646.,6
Q0647,statistics,quiz,easy,Sample question 647 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 647.,4
Q0648,data_interpretation,quiz,medium,Sample question 648 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_648.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 648.,6
Q0649,statistics,quiz,medium,Sample question 649 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 649.,6
Q0650,critical_thinking,case_study,medium,Sample question 650 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_650.png,,subjective,Sample explanation for question 650.,6
Q0651,data_interpretation,quiz,easy,Sample question 651 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_651.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 651.,4
Q0652,statistics,quiz,medium,Sample question 652 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 652.,6
Q0653,critical_thinking,case_study,medium,Sample question 653 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_653.png,,subjective,Sample explanation for question 653.,6
Q0654,statistics,quiz,hard,Sample question 654 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 654.,10
Q0655,pattern_recognition,visual_sequence,hard,Sample question 655 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_655.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 655.,10
Q0656,statistics,quiz,easy,Sample question 656 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 656.,4
Q0657,critical_thinking,case_study,easy,Sample question 657 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_657.png,,subjective,Sample explanation for question 657.,4
Q0658,statistics,quiz,easy,Sample question 658 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 658.,4
Q0659,data_interpretation,quiz,medium,Sample question 659 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_659.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 659.,6
Q0660,pattern_recognition,visual_sequence,easy,Sample question 660 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_660.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 660.,4
Q0661,pattern_recognition,visual_sequence,medium,Sample question 661 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_661.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 661.,6
Q0662,pattern_recognition,visual_sequence,easy,Sample question 662 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_662.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 662.,4
Q0663,pattern_recognition,visual_sequence,hard,Sample question 663 for Pattern Recognition (hard).,https://example.com/assets/images/pattern_recognition_663.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 663.,10
Q0664,pattern_recognition,visual_sequence,medium,Sample question 664 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_664.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 664.,6
Q0665,statistics,quiz,hard,Sample question 665 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 665.,10
Q0666,data_interpretation,quiz,hard,Sample question 666 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_666.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 666.,10
Q0667,critical_thinking,case_study,medium,Sample question 667 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_667.png,,subjective,Sample explanation for question 667.,6
Q0668,pattern_recognition,visual_sequence,easy,Sample question 668 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_668.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 668.,4
Q0669,critical_thinking,case_study,medium,Sample question 669 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_669.png,,subjective,Sample explanation for question 669.,6
Q0670,data_interpretation,quiz,medium,Sample question 670 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_670.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 670.,6
Q0671,critical_thinking,case_study,hard,Sample question 671 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_671.png,,subjective,Sample explanation for question 671.,10
Q0672,statistics,quiz,easy,Sample question 672 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 672.,4
Q0673,data_interpretation,quiz,medium,Sample question 673 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_673.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 673.,6
